,username,description,date,time,following,followers,totaltweets,retweetcount,text,hashtags
64,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,18:20:43,3,8798,19477,0,"Honduras and Portugal's Madeira Island to adopt  OFFICIAL

Sentiment: Positive

Brief: 
",['Bitcoin']
65,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,18:20:26,3,8798,19477,0,"Robinhood to Use Lightning Network for  Transactions | Decrypt

Sentiment: Positive

Brief: 
",['Bitcoin']
66,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,18:10:32,3,8798,19477,0,"Robinhood Releases Crypto Wallet to 2M Users, Plans Integration With  Lightning Network

Sentiment: Positive

Brief: 
",['Bitcoin']
67,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,17:00:19,3,8798,19477,0,"Could the Government Confiscate Gold Again? A Look at Today's 'Emergencies' and Revisiting Executive Order 6102

Sentiment: Positive

This past Tuesday, April 5, was the 89th anniversary of Executive...

Brief: 
",[]
68,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,16:00:20,3,8798,19477,0,"UFC fighters to get bonuses in  for upcoming PPV events

Sentiment: Positive

Ultimate Fighting Championship fighters will get their fan bonuses in Bitcoin thanks to the organization's...

Brief: 
",['Bitcoin']
69,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,14:10:13,3,8798,19477,0,"Cash App Users Can Now Invest Their Paychecks Into Bitcoin

Sentiment: Neutral

In the near future, users will be able to round up their Cash Card transaction to the nearest dollar and automatically...

Brief: 
",[]
70,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,13:30:13,3,8798,19477,0,"UFC to Pay Fighters Bonuses in Bitcoin

Sentiment: Neutral

The Ultimate Fighting Championship-the world's marquee professional mixed martial arts competition-is set to pay fighter bonuses in ...

Brief: 
",['Bitcoin']
71,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,12:20:16,3,8798,19477,0,"$5,500,000,000  Whale Dives Back Into Crypto Market, Amassing 3,241 $BTC in One Day

Sentiment: Positive

The world's richest non-exchange Bitcoin whale is once again diving into the market. The...

Brief: 
",['Bitcoin']
72,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,11:50:39,3,8798,19477,0,"Top  Whales Bought the Dip, Adding Over 6,000 $BTC in a Day

Sentiment: Neutral

Top Bitcoin whales have been buying the dip, adding over 6,000 BTC in a day, according to analysts. Retail...

Brief: 
",['Bitcoin']
73,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,11:50:20,3,8798,19477,1,"Dormant Address Containing 100  Activated After 12.4 Years When $BTC Was $0.08

Sentiment: Positive

These must be wallets belonging to pioneer Bitcoin holders, as the entire industry has been...

Brief: 
",['Bitcoin']
74,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,11:40:56,3,8798,19477,0,"Point Labs Releases Full Roadmap to Web3

Sentiment: Positive

To correct this, Point Labs began working on recreating all components of the old internet with their decentralized implementations. Point...

Brief: 
",[]
75,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,11:10:18,3,8798,19477,0,"Bitcoin circulation reaches 19M milestone. And it’s just getting started.

Sentiment: Neutral

ISTANBUL. The number of  that were mined and put into circulation has reached 19 million. When...

Brief: 
",['Bitcoins']
76,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,11:00:17,3,8798,19477,0,"El Salvador President Nayib Bukele Calls Off  2022 Conference Appearance

Sentiment: Neutral

El Salvador President Nayib Bukele, citing ""Unforeseen circumstances"" that require his full...

Brief: 
",['Bitcoin']
77,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,10:51:01,3,8798,19477,0,"Another scam! Russia’s Sberbank Denies Involvement in Recently Launched ‘Sbercoin’

Sentiment: Neutral

Sberbank, the largest bank in the Russian Federation, has denied connection to a new...

Brief: 
",[]
78,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,09:40:37,3,8798,19477,0,"Germany seizes $25 million in  after shutting down world's largest darknet marketplace

Sentiment: Neutral

German authorities seized $25.3 million worth of Bitcoin Tuesday after shutting Hydra...

Brief: 
",['Bitcoin']
79,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,09:20:14,3,8798,19477,0,"This crypto fund has outperformed  for the last five years. Here’s how

Sentiment: Positive

Off the Chain Capital, a fund that deploys a conventional worth investing technique - utilizing...

Brief: 
",['Bitcoin']
80,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,05:10:17,3,8798,19477,2,"$400 Million in Liquidations as  Dumped to 10-Day Lows

Sentiment: Negative

The number of traders liquidated exceeded 100,000 and the total wasted is above $400 million as bitcoin hit its lowest...

Brief: 
",['Bitcoin']
81,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,04:50:16,3,8798,19477,0,"Billionaire Mike Novogratz Still Believes  Will Reach $500,000

Sentiment: Negative

Brief: 
",['Bitcoin']
82,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,03:30:47,3,8798,19477,0,"A dormant address containing 50 $BTC (2,165,186 USD) has just been activated after 12.4 years

Sentiment: Positive

Brief: 
",[]
83,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,02:20:35,3,8798,19477,0,"BitPay integrates Lightning Network to enable low-cost  transactions

Sentiment: Positive

Major cryptocurrency payment service provider BitPay has added support for the Lightning Network,...

Brief: 
",['Bitcoin']
84,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,02:00:15,3,8798,19477,0,"Terraform Labs Bought $230 M Worth of  | Blockchain Today

Sentiment: Positive

Terraform Labs co-founder Do Kwon, announced buying another 5000 Bitcoins for $230 M. Terraform stands behind the...

Brief: 
",['Bitcoin']
85,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-07,01:10:17,3,8798,19477,2,"How to Short on Binance, Shorting  on Binance

Sentiment: Neutral

In this tutorial, I will show you how to short Bitcoin on Binance and give you information on everything you need to know to...

Brief: 
",['Bitcoin']
86,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,23:00:26,3,8798,19477,0,"MicroStrategy Has A New “Buy The Dip” Competitor In Terra As LFG's  Stash Hits $1.6 Billion

Sentiment: Positive

Brief: 
",['Bitcoin']
87,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,22:30:16,3,8798,19477,0,"SEC Approves Teucrium's  Futures ETF

Sentiment: Positive

The SEC announced the approval Wednesday in a filing on its website, adding Teucrium to a host of other bitcoin futures ETF issuers....

Brief: 
",['Bitcoin']
88,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,22:00:15,3,8798,19477,0,"Tennessee Titans Become First NFL Team To Accept Bitcoin

Sentiment: Positive

Brief: 
",[]
89,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,21:30:16,3,8798,19477,0,"Biggest  Conference in the World is Going on in Miami

Sentiment: Positive

Celebrities, Bitcoin billionaires, politicians, pro athletes, and more are in the Magic City for the 2022 Bitcoin...

Brief: 
",['Bitcoin']
90,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,20:30:15,3,8798,19477,1,"Research Shows 19% of 's Hashrate Is Managed by Publicly Listed Companies – Mining Bitcoin News

Sentiment: Positive

Current data shows that the publicly listed miners' share of Bitcoin's...

Brief: 
",['Bitcoin']
91,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,19:10:12,3,8798,19477,0,"BitPay Launches  Lightning Network Payment Support

Sentiment: Positive

BitPay - a popular cryptocurrency payments provider - has now integrated Bitcoin's lightning network into its platform....

Brief: 
",['Bitcoin']
92,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,18:40:31,3,8798,19477,0,"Miami’s Crypto Craze on Full Display at  Conference. Literally Bullish

Sentiment: Positive

Brief: 
",['Bitcoin']
93,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,18:00:15,3,8798,19477,0,"Miami Mayor Unveils Laser Eyes Robot Bull Statue at  Conference

Sentiment: Positive

During the first day of the Bitcoin 2022 conference in Miami, mayor and extreme crypto enthusiast Francis...

Brief: 
",['Bitcoin']
94,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,16:10:21,3,8798,19477,0,"Terra on the Verge of Being the World’s Largest  Whale as LUNA Experiences Massive Growth

Sentiment: Positive

According to the firm's creator, the corporation has set aside $3 billion to...

Brief: 
",['Bitcoin']
95,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,16:00:20,3,8798,19477,0,"Miami's Mayor Suarez wants a 'pro-Bitcoin' president of the United States

Sentiment: Neutral

Miami Mayor Francis Suarez advocated for the election of pro- officials in a speech opening...

Brief: 
",['Bitcoin']
96,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,15:40:13,3,8798,19477,0,"$400 Million in Liquidations as  Dumped to 10-Day Lows.

Sentiment: Neutral

The cryptocurrency market registered another decline with notable price losses evident from bitcoin and almost all...

Brief: 
",['Bitcoin']
97,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,15:30:17,3,8798,19477,0,"This cool twitter hastag that tracks stats on  funds

Sentiment: Neutral

VBTCReport   on-chain data has been established as an essential feature for maintaining...

Brief: 
","['Bitcoin', 'Bitcoin2022', 'CryptocurrencyOnce']"
98,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,14:40:33,3,8798,19477,0,"Bitcoin 2022 Live Updates

Sentiment: Positive

Brief: 
",[]
99,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,14:00:15,3,8798,19477,0,"Terra Blockchain Buys the Dip as  Drops Below 46K

Sentiment: Neutral

Terra, a blockchain using Bitcoin to back its new U.S. dollar stablecoin, has just bought 5,000 BTC.Sponsored Sponsored. To...

Brief: 
",['Bitcoin']
100,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,11:30:37,3,8798,19477,0,"Miami’s crypto craze on full display at  conference

Sentiment: Neutral

Brief: 
",['Bitcoin']
101,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,10:50:35,3,8798,19477,0,"Russian Darknet Marketplace Hydra Shut Down, $25M in  Seized

Sentiment: Neutral

Federal police have closed down the servers of a Russian darknet marketplace, Hydra, which experienced a sales...

Brief: 
",['Bitcoin']
102,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,09:50:48,3,8798,19477,0,"Miami’s crypto craze on full display at  conference

Sentiment: Positive

Thousands of cryptocurrency enthusiasts are gathering in Miami as the city builds its reputation as one of the key...

Brief: 
",['Bitcoin']
103,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,07:20:18,3,8798,19477,0,"Top Bank In Texas Introduces New Way for Employees to Invest in  Along With $BTC Salary Option - The Crypto Basic

Sentiment: Positive

A top bank in Texas, Vantage Laredo has invented a new way...

Brief: 
",['Bitcoin']
104,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,03:00:14,3,8798,19477,0,"New Bill Takes Aim at El Salvador’s 'Careless Gamble' on Bitcoin

Sentiment: Neutral

On Monday, lawmakers introduced a new bill asking the State Department to mitigate the risks of El Salvador's...

Brief: 
",[]
105,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-06,02:10:14,3,8798,19477,0,"El Salvador Tourism Reignited by  Legal Tender Adoption

Sentiment: Positive

Morena Valdez, the tourism minister of El Salvador, has spoken on the recovery the tourism sector of the country has...

Brief: 
",['Bitcoin']
106,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,23:40:38,3,8798,19477,2,"Terra En Route to Becoming the Biggest  Whale as LUNA Sees Massive Growth

Sentiment: Positive

On-chain data suggests that Terra has purchased nearly $1.5 billion worth of $BTC.Terra wants to...

Brief: 
",['Bitcoin']
107,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,22:50:16,3,8798,19477,0,"This fully electric vehicle mines  while parked - Avvenire claims that you can mine for “Bitcoin, Ethereum, Doge, Cardano and more,”

Sentiment: Positive

Brief: 
",['Cryptocurrency']
108,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,21:20:14,3,8798,19477,0,"Bitcoin, cryptos extending upper hand vs. Most assets - The war is enhancing Bitcoin’s value as a global digital-reserve asset, while Ethereum evolves into the collateral of the internet.

Sentiment: Neutral

Brief: 
",[]
109,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,21:10:17,3,8798,19477,0,"Germany Shuts Down Hydra Market, Seizes Servers and Bitcoins

Sentiment: Positive

Law enforcement agencies in Germany have targeted Hydra, a leading darknet market. Hydra became a major darknet market...

Brief: 
",[]
110,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,20:00:19,3,8798,19477,2,"Michael Saylor's MicroStrategy snaps up $190 million of bitcoin, lifting its stockpile to $6 billion

Sentiment: Positive

Brief: 
",[]
111,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,19:20:13,3,8798,19477,0,"The Case For  Price At $4.8M If It Trumps The Dollar To Become World’s Reserve Currency

Sentiment: Neutral

VanEck imagined a scenario where Bitcoin or gold toppled the dollar as the reserve...

Brief: 
",['Bitcoin']
112,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,19:00:42,3,8798,19477,0,"Michael J. Saylor Is Stacking More BTC, As  Tries To Turn $45K Into Support. What’s Next? Will the Bitcoin 2022 conference give us the impetus to reach $50K by the weekend?

Sentiment: Positive

MicroStrategy...

Brief: 
",['Bitcoin']
113,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,17:10:18,3,8798,19477,0,"Texas bank Vantage Now Offers  Salary Option for All Employees

Sentiment: Positive

Laredo's Vantage Bank is planning to offer a new way for their employees to have a savings plan with the...

Brief: 
",['Bitcoin']
114,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,15:50:15,3,8798,19477,0,"Feds Seize $34 Million in  From Unidentified Florida Man Who Sells Online Account Information Tied to People’s Netflix, HBO, and Uber accounts on The Dark Web

Sentiment: Neutral

On April 4,...

Brief: 
",['Crypto']
115,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,12:50:15,3,8798,19477,0,"MicroStrategy Buys $190 Million Worth of  at $45,714

Sentiment: Negative

Bitcoin permabull Michael Saylor revealed that his company bought yet another $190 million worth of $BTC. The...

Brief: 
",['Bitcoin']
116,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,12:41:05,3,8798,19477,0,"MicroStrategy Buys $190.5M Worth of Bitcoin

Sentiment: Positive

The Tysons Corner, Va.-based firm paid an average of $45,714 per . The bitcoin acquired across the 49-day period averages to 85 a...

Brief: 
",['Bitcoin']
117,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,12:40:18,3,8798,19477,0,"Bitcoin Prices Are Rising. A Major Catalyst Could Come Soon.

Sentiment: Positive

Brief: 
",[]
118,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,12:00:49,3,8798,19477,0,"Only 2 million Bitcoins remain to be mined

Sentiment: Positive

Only 2 million  will be mined during the next 100 years once the 19 millionth is mined. There are currently 19 million Bitcoin in...

Brief: 
",['Bitcoins']
119,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,12:00:31,3,8798,19477,0,"Bitcoin Price Heading to $100,000 and Ether 'Massively Undervalued,' Bloomberg Analysts Say

Sentiment: Positive

Brief: 
",[]
120,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,10:00:16,3,8798,19477,0,"German Authorities Shut Down Russian Darknet Market, Seize $25M in Bitcoin

Sentiment: Positive

German authorities seized $25 million in  as they shut down Hydra Market, saying they had closed...

Brief: 
",['Bitcoin']
121,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,06:10:15,3,8798,19477,0,"Senator Lummis says  is a commodity and will become a currency soon

Sentiment: Positive

The U.S. Senator from Wyoming, Cynthia Lummis, recently championed Bitcoin as a future currency in an...

Brief: 
",['Bitcoin']
122,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,05:00:16,3,8798,19477,2,"Is Apple about to send  to the moon? A rundown of the rumor | CryptoSlate

Sentiment: Positive

The biggest announcement of last year's Bitcoin conference was the news that El Salvador would...

Brief: 
",['Bitcoin']
123,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-05,04:00:23,3,8798,19477,1,"Bitcoin Exchange Outflows Suggest Rally May Only Be Starting

Sentiment: Positive

 exchange inflows and outflows continue to be a way to determine what investors are doing with their coins....

Brief: 
",['Bitcoin']
124,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,23:10:13,3,8798,19477,0,"Trudeau Challenger Wants Canada to Embrace  - Decrypt

Sentiment: Positive

Brief: 
",['Bitcoin']
125,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,22:10:13,3,8798,19477,0,"BitMEX Founder Predicts $ETH At $10k - Reveals Why He's Ditching  For Ether and Solana

Sentiment: Positive

The pundit who is convinced that ETH is a bond due to the ""Native rewards issued to...

Brief: 
",['Bitcoin']
126,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,19:10:30,3,8798,19477,0,"Norway Is Producing 1% of $BTC Hash Rate Using Renewable Energy

Sentiment: Positive

As in forbes famous Last May,  miners cumulatively absorbed more energy than some smaller countries - Norway...

Brief: 
",['Bitcoin']
127,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,18:50:36,3,8798,19477,0,"Six Months After Adopting Bitcoin, Over 50% of El Salvadorans Still Can't Use $BTC Because of No Internet Access

Sentiment: Positive

The lack of internet access and crypto education stops El...

Brief: 
",[]
128,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,18:50:15,3,8798,19477,0,"Intel launches new  mining chip ""Blockscale"" with a hash rate of up to 580 gigahash per second

Sentiment: Positive

On Monday, semiconductor manufacturing titan Intel unveiled its new Bitcoin...

Brief: 
",['Bitcoin']
129,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,18:30:14,3,8798,19477,0,"Norway is Producing 1% of World's $BTC Hash Rate Using Renewable Energy

Sentiment: Positive

When Norway is mentioned in the context of BItcoin, it is often to highlight 's intense energy...

Brief: 
",['Bitcoin']
130,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,14:10:29,3,8798,19477,0,"A new stablecoin issuer is buying billions of dollars in bitcoin. What  investors need to know

Sentiment: Neutral

Brief: 
",['Crypto']
131,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,14:10:11,3,8798,19477,0,"Someone has locked in a bet in 2020 that ""a  will be worth less than $1000US by the end of 2025.""

Sentiment: Positive

Brief: 
",['Bitcoin']
132,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,12:00:15,3,8798,19477,0,"$551,370,000,000 in  Now Belongs to Long-Term Holders After Massive $BTC Acculumation Spree: IntoTheBlock

Sentiment: Positive

Blockchain analytics firm IntoTheBlock says that long-term Bitcoin...

Brief: 
",['Bitcoin']
133,BrieflyCrypto,"Your #Crypto news feed 📰

Telegram: https://t.co/ThOQOQLho1
Created by @danclarkie in collaboration with @imBagsy

🚨 Articles are not endorsements 🚨",2022-04-04,11:20:15,3,8798,19477,0,"According to Global Investment Giant VanEck,  Could Explode By Over 10,000%.

Sentiment: Positive

Bitcoin might increase by over 100 times, according to a worldwide investment manager, as hard...

Brief: 
",['Bitcoin']
